구분,학수번호,교과목명,학년,학기,필수선수,권장선수,실험실습,세부전공,학점,시간,전공역량,대학,학과,개설학과,내용,메모,개설횟수
전공선택,MECH419,에너지공학,4,1.0,,,,,3,3,공학문제식별능력,공과대학,기계공학부,기계공학부,,,3
전공선택,MECH421,내연기관,4,1.0,,,,,3,4,공학문제식별능력,공과대학,기계공학부,기계공학부,,,1
전공선택,MECH424,연소공학,4,2.0,,,,,3,3,공학문제식별능력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH431,생체공학,4,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,4
전공선택,MECH436,응용유체역학,4,2.0,,,,,3,3,창의적사고력,공과대학,기계공학부,기계공학부,,,3
전공선택,MECH437,메카트로닉스,4,1.0,,,,,3,3,창의적사고력,공과대학,기계공학부,기계공학부,,,4
전공선택,MECH446,재료거동학,4,2.0,,,,,3,3,지식융합능력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH457,수치해석,4,1.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH460,생산공학,4,2.0,,,,,3,3,창의적사고력,공과대학,기계공학부,기계공학부,,,3
전공선택,MECH463,마이크로프로세서프로그래밍,4,1.0,,,,,3,4,전공지식,공과대학,기계공학부,기계공학부,,,4
전공선택,MECH471,종합설계,4,1.0,,,,,3,3,전공지식,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH482,나노공학입문,4,2.0,,,,,3,3,전공지식,공과대학,기계공학부,기계공학부,,,4
전공선택,MECH483,로봇공학,4,2.0,,,,,3,3,전공지식,공과대학,기계공학부,기계공학부,,,5
전공선택,MECH492,자동차공학,4,2.0,,,,,3,3,종합적사고력,공과대학,기계공학부,기계공학부,,,0
전공선택,MECH498,학부논문연구,4,2.0,,,,,3,4,전공지식,공과대학,기계공학부,기계공학부,,,5
전공선택,NEIK424,열에너지변환공학,4,,,,,,3,3,,공과대학,기계공학부,에너지신산업,,,3
전공인정,EGRN103,창의설계,1,2.0,,,,,1,2,전공지식,공과대학,기계공학부,공과대학,,,3
전공인정,EGRN242,데이터학습과지능,2,2.0,,,,,3,3,전공지식,공과대학,기계공학부,공과대학,,,4
전공인정,EGRN332,기술과창업,3,1.0,,,,,3,3,문제해결능력,공과대학,기계공학부,공과대학,,,1
전공인정,EGRN430,공학인턴십Ⅰ,4,2.0,,,,,6,0,문제해결능력,공과대학,기계공학부,공과대학,,,3
전공인정,EGRN440,공학인턴십Ⅱ,4,2.0,,,,,9,0,문제해결능력,공과대학,기계공학부,공과대학,,,3
